호선,역명,요일,비율
6,독바위,월,1.094163750851548
6,독바위,일,0.5940294027363359
6,독바위,토,0.8096271433473649
6,독바위,화,1.1254179278749377
6,돌곶이,금,1.1456115261878077
6,돌곶이,목,1.1384564509446382
6,돌곶이,수,1.145269025891603
6,돌곶이,월,1.116960700399334
6,돌곶이,일,0.5997893362177045
6,돌곶이,토,0.7327782411480341
6,돌곶이,화,1.1211347192108783
6,동묘앞,금,1.0875677054928568
6,동묘앞,목,1.0414121692701988
6,동묘앞,수,1.0407191169529089
6,동묘앞,월,1.0147038847000365
6,동묘앞,일,0.7630595864850143
6,동묘앞,토,1.014014569282079
6,동묘앞,화,1.0385229678169061
6,디지털미디어시티,금,1.1664501100862852
6,디지털미디어시티,목,1.2003715303354299
6,디지털미디어시티,수,1.2135214440408995
6,디지털미디어시티,월,1.1635305814407362
6,디지털미디어시티,일,0.42910428530545663
6,디지털미디어시티,토,0.6198584217679021
6,디지털미디어시티,화,1.2071636270232908
6,마포구청,금,1.1525277918206092
6,마포구청,목,1.1515901230609324
6,마포구청,수,1.1522614709782988
6,마포구청,월,1.1089917936566462
6,마포구청,일,0.5316012259669992
6,마포구청,토,0.7538498483053186
6,마포구청,화,1.1491777462111956
6,망원,금,1.1309101293074193
6,망원,목,1.069879508812615
6,망원,수,1.0665865646425412
6,망원,월,0.9972946386645979
6,망원,일,0.7023561787296053
6,망원,토,0.9913683535287018
6,망원,화,1.0416046263145193
6,버티고개,금,1.1477792281443129
6,버티고개,목,1.1382141521525895
6,버티고개,수,1.1454721415753908
6,버티고개,월,1.107976295753211
6,버티고개,일,0.5359485177485507
6,버티고개,토,0.7824630706062585
6,버티고개,화,1.1421465940196867
6,보문,금,1.1693264254506481
6,보문,목,1.1366318696430635
6,보문,수,1.139541190435097
6,보문,월,1.0881805721552125
6,보문,일,0.5686721170191936
6,보문,토,0.7728852068103513
6,보문,화,1.124762618486434
6,봉화산,금,1.1600452379890407
6,봉화산,목,1.1686375049265563
6,봉화산,수,1.1757498547953487
6,봉화산,월,1.1417097332080002
6,봉화산,일,0.4916095602745107
6,봉화산,토,0.6910145049100118
6,봉화산,화,1.171233603896532
6,불광,금,1.1052099907527577
6,불광,목,1.0669298191753298
6,불광,수,1.1096565282942903
6,불광,월,1.0176580192657645
6,불광,일,0.7109899635456208
6,불광,토,0.934211046532254
6,불광,화,1.0553446324339832
6,삼각지,금,1.1407206423040452
6,삼각지,목,1.0981374969798325
6,삼각지,수,1.1063507425141972
6,삼각지,월,0.9583057613345503
6,삼각지,일,0.6115372442302335
6,삼각지,토,0.99222354693879
6,삼각지,화,1.0927245656983513
6,상수,금,1.1506887142919233
6,상수,목,1.0565649189755881
6,상수,수,1.045901288291521
6,상수,월,0.9638223805854165
6,상수,일,0.732106466129062
6,상수,토,1.0192510131631165
6,상수,화,1.031665218563372
6,상월곡,금,1.129248513214847
6,상월곡,목,1.1956911641587953
6,상월곡,수,1.154210007297656
6,상월곡,월,1.1122476125574698
6,상월곡,일,0.5425841247638601
6,상월곡,토,0.7274872191213018
6,상월곡,화,1.1385313588860693
6,새절,금,1.146101484012301
6,새절,목,1.141752490615099
6,새절,수,1.1463086017550974
6,새절,월,1.1128350644570386
6,새절,일,0.5434501958893247
6,새절,토,0.7646211337641116
6,새절,화,1.1449310295070285
6,석계,금,1.1403119594286149
6,석계,목,1.1314648542750632
6,석계,수,1.1481815348780695
6,석계,월,1.1008429286962018
6,석계,일,0.5581075941597446
6,석계,토,0.7838376411672885
6,석계,화,1.1372534873950166
6,신내,화,1.17
6,신내,목,1.17
6,신내,수,1.18
6,신내,월,1.14
6,신내,일,0.49
6,신내,토,0.69
6,신당,금,1.1590873431281852
6,신당,목,1.124293858105307
6,신당,수,1.1729490128382885
6,신당,월,1.0321392091240205
6,신당,일,0.5783209867262226
6,신당,토,0.8186952990261537
6,신당,화,1.1145142910518226
6,안암,금,1.1266670716835638
6,안암,목,1.2139736050388068
6,안암,수,1.2076998601071647
6,안암,월,1.147679307590582
6,안암,일,0.4454976654642008
6,안암,토,0.6605371373927997
6,안암,화,1.197945352722882
6,약수,금,1.165109398590177
6,약수,목,1.1368899906883667
6,약수,수,1.1464000923661892
6,약수,월,1.1155725856705252
6,약수,일,0.5173463709713282
6,약수,토,0.7834811664340751
6,약수,화,1.1352003952793384
6,역촌,금,1.1397739570626813
6,역촌,목,1.1281340832179585
6,역촌,수,1.1409746333830963
6,역촌,월,1.1058779388159292
6,역촌,일,0.5737336460749655
6,역촌,토,0.7852642553135096
6,역촌,화,1.1262414861318593
6,연신내,금,1.0030472906082613
6,연신내,목,0.9718438739204129
6,연신내,수,0.9788836110543521
6,연신내,월,0.9488511508032758
6,연신내,일,0.6865249057672321
6,연신내,토,1.439780176968316
6,연신내,화,0.9710689908781494
6,월곡,금,1.152473341902404
6,월곡,목,1.1537134199485926
6,월곡,수,1.181271766383796
6,월곡,월,1.1431262029852065
6,월곡,일,0.49732133935706874
6,월곡,토,0.7033195824013507
6,월곡,화,1.1687743470215817
6,월드컵경기장,금,0.963768569727793
6,월드컵경기장,목,1.0813857653041508
6,월드컵경기장,수,1.0340836441479693
6,월드컵경기장,월,0.831832694433015
6,월드컵경기장,일,0.8896623635186354
6,월드컵경기장,토,1.1625015849809035
6,월드컵경기장,화,1.036765377887532
6,응암,금,1.1430543582795287
6,응암,목,1.1238096600242757
6,응암,수,1.1336450799816296
6,응암,월,1.0956705922834817
6,응암,일,0.5718919872061873
6,응암,토,0.8078251109571946
6,응암,화,1.1241032112677019
6,이태원,금,1.1080326261990452
6,이태원,목,0.9257134557771335
6,이태원,수,0.9103605518921378
6,이태원,월,0.8475960437053162
6,이태원,일,0.9911972845943258
6,이태원,토,1.3369490582891619
6,이태원,화,0.880150979542879
6,증산,금,1.1348917010567408
6,증산,목,1.1187465017862843
6,증산,수,1.130377392736055
6,증산,월,1.09416905177391
6,증산,일,0.5858610944978612
6,증산,토,0.8158225186272454
6,증산,화,1.1201317395219037
6,창신,금,1.153308908168235
6,창신,목,1.163950673559164
6,창신,수,1.1892876736543447
6,창신,월,1.1388424698210053
6,창신,일,0.49796512889193895
6,창신,토,0.6822318089588331
6,창신,화,1.1744133369464782
6,청구,금,1.1705713528921942
6,청구,목,1.1559485995866952
6,청구,수,1.1659301004774365
6,청구,월,1.106754729650734
6,청구,일,0.5160836829738131
6,청구,토,0.7396460891485256
6,청구,화,1.1450654452706004
6,태릉입구,금,1.1358732105937195
6,태릉입구,목,1.1208630039094352
6,태릉입구,수,1.1154789358764403
6,태릉입구,월,1.0713669444741802
6,태릉입구,일,0.6076517050934694
6,태릉입구,토,0.8442853637750085
6,태릉입구,화,1.104480836277746
6,한강진,금,1.138917258142996
6,한강진,목,1.0286903627634607
6,한강진,수,1.0711913351934417
6,한강진,월,0.8482738238507326
6,한강진,일,0.797616184281148
6,한강진,토,1.1171740701378192
6,한강진,화,0.998136965630402
6,합정,금,1.134126153665108
6,합정,목,1.060226651827551
6,합정,수,1.0531360004713675
6,합정,월,0.9772214988328338
6,합정,일,0.7223317811136621
6,합정,토,1.0241963312574622
6,합정,화,1.0287615828320156
6,화랑대,금,1.159448405004277
6,화랑대,목,1.1801458272191445
6,화랑대,수,1.1903348895586414
6,화랑대,월,1.1386001136965722
6,화랑대,일,0.464992903590363
6,화랑대,토,0.6840040421432015
6,화랑대,화,1.1824738187878003
6,효창공원앞,금,1.1567681575076643
6,효창공원앞,목,1.1445140057795367
6,효창공원앞,수,1.1578419152380632
6,효창공원앞,월,1.1122672135795322
6,효창공원앞,일,0.5182993402111608
6,효창공원앞,토,0.7572738990603524
6,효창공원앞,화,1.1530354686236903
7,가산디지털단지,금,1.2382526702454824
7,가산디지털단지,목,1.2595948100205296
7,가산디지털단지,수,1.276881385605802
7,가산디지털단지,월,1.266271285540446
7,가산디지털단지,일,0.2826159484155587
7,가산디지털단지,토,0.3985677811988291
7,가산디지털단지,화,1.2778161189733521
7,강남구청,금,1.1895687758197153
7,강남구청,목,1.1977379649089956
7,강남구청,수,1.2102502252156826
7,강남구청,월,1.1347368127571813
7,강남구청,일,0.36949335323613713
7,강남구청,토,0.6969994371394856
7,강남구청,화,1.2012134309228024
7,건대입구,금,1.1134664823021918
7,건대입구,목,1.0932250244492587
7,건대입구,수,1.095495724974765
7,건대입구,월,1.0468470271442356
7,건대입구,일,0.6338261562281616
7,건대입구,토,0.9345591915547091
7,건대입구,화,1.0825803933466773
7,고속터미널,금,1.166757738854618
7,고속터미널,목,1.0102887786021757
7,고속터미널,수,0.9845141567941587
7,고속터미널,월,1.0234307755560546
7,고속터미널,일,0.8366321700729489
7,고속터미널,토,0.9811370490157434
7,고속터미널,화,0.9972393311043007
7,공릉,금,1.157316179580074
7,공릉,목,1.1267959745498453
7,공릉,수,1.1282960696904878
7,공릉,월,1.0995249962623326
7,공릉,일,0.5553431857912354
7,공릉,토,0.8080987024767784
7,공릉,화,1.1246248916492467
7,광명사거리,금,1.1420975119972487
7,광명사거리,목,1.1056938738496231
7,광명사거리,수,1.1129672530615944
7,광명사거리,월,1.0839784787126219
7,광명사거리,일,0.6096786135055585
7,광명사거리,토,0.8443152442553136
7,광명사거리,화,1.101269024618039
7,군자,금,1.1542250976062534
7,군자,목,1.1275698768642617
7,군자,수,1.13464372529559
7,군자,월,1.090070438195941
7,군자,일,0.5598592805941662
7,군자,토,0.8070051402539125
7,군자,화,1.1266264411898752
7,남구로,금,1.154959884041478
7,남구로,목,1.1729200162402922
7,남구로,수,1.1905075320739102
7,남구로,월,1.1941307218366772
7,남구로,일,0.48341074160872366
7,남구로,토,0.605123040250622
7,남구로,화,1.1989480639482963
7,남성,금,1.1561960758392278
7,남성,목,1.1431424033076436
7,남성,수,1.146931272032195
7,남성,월,1.1114558160630543
7,남성,일,0.522451242585108
7,남성,토,0.7693219175393218
7,남성,화,1.1505012726334503
7,내방,금,1.196555781874185
7,내방,목,1.1968239746495903
7,내방,수,1.2165276537731804
7,내방,월,1.1697519413189947
7,내방,일,0.3936250717732349
7,내방,토,0.6235466789948139
7,내방,화,1.2031688976160007
7,노원,금,1.156607260958203
7,노원,목,1.0880424792383494
7,노원,수,1.101745819937006
7,노원,월,1.071223145826249
7,노원,일,0.5997595284492847
7,노원,토,0.8842885460217359
7,노원,화,1.0983332195691717
7,논현,금,1.2169846704761456
7,논현,목,1.1978301028988156
7,논현,수,1.214426355681873
7,논현,월,1.1860409984972908
7,논현,일,0.3380300383077048
7,논현,토,0.6271040394350169
7,논현,화,1.2195837947031531
7,대림,금,1.0355498384255637
7,대림,목,1.008660597488021
7,대림,수,1.0233595521075536
7,대림,월,1.0348989737593353
7,대림,일,0.9404751761924334
7,대림,토,0.9267441328207782
7,대림,화,1.030311729206315
7,도봉산,금,1.1187998757683832
7,도봉산,목,1.1259135598103116
7,도봉산,수,1.1322419670424169
7,도봉산,월,1.1077019465154752
7,도봉산,일,0.5973213749117133
7,도봉산,토,0.7798114263593614
7,도봉산,화,1.138209849592338
7,뚝섬유원지,금,1.1094786305043802
7,뚝섬유원지,목,0.9962761916849869
7,뚝섬유원지,수,1.0054171268209557
7,뚝섬유원지,월,0.9405689215004502
7,뚝섬유원지,일,0.8408929267053263
7,뚝섬유원지,토,1.1147791086166594
7,뚝섬유원지,화,0.9925870941672406
7,마들,금,1.1578700477820947
7,마들,목,1.1491300498416719
7,마들,수,1.1519908568719712
7,마들,월,1.1117545286605155
7,마들,일,0.5110711790477431
7,마들,토,0.7814171376247256
7,마들,화,1.1367662001712777
7,먹골,금,1.1438127020481919
7,먹골,목,1.1157017553230808
7,먹골,수,1.1217940232553476
7,먹골,월,1.086501620646656
7,먹골,일,0.572617572128034
7,먹골,토,0.8437899559306169
7,먹골,화,1.1157823706680725
7,면목,금,1.1455663675691172
7,면목,목,1.1337016882844373
7,면목,수,1.1373586776353348
7,면목,월,1.114560936202963
7,면목,일,0.5431761128967917
7,면목,토,0.7837374002203384
7,면목,화,1.141898817191017
7,반포,금,1.1743860902424306
7,반포,목,1.1289278785906434
7,반포,수,1.1390157802000416
7,반포,월,1.0795499376829336
7,반포,일,0.5206648759109876
7,반포,토,0.8392021165589686
7,반포,화,1.1182533208139946
7,보라매,금,1.1608218385375912
7,보라매,목,1.1354525869130319
7,보라매,수,1.1489013567402728
7,보라매,월,1.142194605479995
7,보라매,일,0.5022280918650449
7,보라매,토,0.7587251318116885
7,보라매,화,1.151676388652376
7,사가정,금,1.1391212357664047
7,사가정,목,1.1158476275952893
7,사가정,수,1.1203175916154793
7,사가정,월,1.0909374363243183
7,사가정,일,0.5822677726853793
7,사가정,토,0.8317973026738154
7,사가정,화,1.119711033339314
7,상도,금,1.15996117761318
7,상도,목,1.143294453759832
7,상도,수,1.1590776560469556
7,상도,월,1.1017935000422576
7,상도,일,0.5144379195722281
7,상도,토,0.7712180100155175
7,상도,화,1.150217282950028
7,상봉,금,1.1427638209894513
7,상봉,목,1.109739343206042
7,상봉,수,1.1087462041308616
7,상봉,월,1.0725679320323684
7,상봉,일,0.5949749609799363
7,상봉,토,0.8716752780308666
7,상봉,화,1.0995324606304737
7,수락산,금,1.112496466268653
7,수락산,목,1.097797430150927
7,수락산,수,1.1060780629642546
7,수락산,월,1.0640012408473858
7,수락산,일,0.657710829075251
7,수락산,토,0.8670110409018658
7,수락산,화,1.094904929791662
7,숭실대입구,금,1.1441611293206302
7,숭실대입구,목,1.165274461594899
7,숭실대입구,수,1.182586600137742
7,숭실대입구,월,1.1371646580560402
7,숭실대입구,일,0.4642084979503248
7,숭실대입구,토,0.7233040522326126
7,숭실대입구,화,1.1833006007077513
7,신대방삼거리,금,1.1545777458861368
7,신대방삼거리,목,1.1358093115365957
7,신대방삼거리,수,1.1459223583468654
7,신대방삼거리,월,1.1179003763748805
7,신대방삼거리,일,0.5282737514493812
7,신대방삼거리,토,0.7771585195039339
7,신대방삼거리,화,1.1403579369022065
7,신풍,금,1.138245157986815
7,신풍,목,1.1266978222929342
7,신풍,수,1.1411939272190017
7,신풍,월,1.1107234302482802
7,신풍,일,0.569960632397539
7,신풍,토,0.7797874573048978
7,신풍,화,1.1333915725505328
7,어린이대공원,금,1.122836651257974
7,어린이대공원,목,1.1396124871299618
7,어린이대공원,수,1.1379928741847967
7,어린이대공원,월,1.0774466431747585
7,어린이대공원,일,0.5822211598734706
7,어린이대공원,토,0.8111410845618375
7,어린이대공원,화,1.128749099817201
7,온수,금,1.18092319008291
7,온수,목,1.1870862660893986
7,온수,수,1.207095464821672
7,온수,월,1.179940609750313
7,온수,일,0.4268599624564436
7,온수,토,0.6144797122360254
7,온수,화,1.2036147945632374
7,용마산,금,1.1358474475595743
7,용마산,목,1.1266974575624638
7,용마산,수,1.1357514167926857
7,용마산,월,1.0961554436683678
7,용마산,일,0.5738565971314044
7,용마산,토,0.8113191014901245
7,용마산,화,1.1203725357953787
7,이수,금,1.1696086599037632
7,이수,목,1.1168778900219085
7,이수,수,1.1306319673263048
7,이수,월,1.064898604356809
7,이수,일,0.5556058819628492
7,이수,토,0.8515045300983691
7,이수,화,1.1108724663299963
7,장승배기,금,1.1524730412086635
7,장승배기,목,1.1219361346471162
7,장승배기,수,1.139044085868254
7,장승배기,월,1.1150559488543814
7,장승배기,일,0.5400681387610525
7,장승배기,토,0.7969219486523991
7,장승배기,화,1.1345007020081332
7,장암,금,1.1090483209373405
7,장암,목,1.1204973293958436
7,장암,수,1.1277150065746244
7,장암,월,1.1090590997025787
7,장암,일,0.6162406938129802
7,장암,토,0.7859068184215591
7,장암,화,1.131532731155074
7,중계,금,1.1567137855977896
7,중계,목,1.159980773124244
7,중계,수,1.165927128050483
7,중계,월,1.1302728122352836
7,중계,일,0.5031520466807875
7,중계,토,0.725779890301666
7,중계,화,1.1581735640097461
7,중곡,금,1.1637968800006746
7,중곡,목,1.1512759778629775
7,중곡,수,1.165814619229036
7,중곡,월,1.124343701809455
7,중곡,일,0.5218027256068085
7,중곡,토,0.7199043852988564
7,중곡,화,1.1530617101921923
7,중화,금,1.149084343596952
7,중화,목,1.1265315907091071
7,중화,수,1.138779864530334
7,중화,월,1.1050276773574268
7,중화,일,0.5599337982422324
7,중화,토,0.7908244048273813
7,중화,화,1.1298183207365657
7,천왕,금,1.1743523134075913
7,천왕,목,1.1650653856976088
7,천왕,수,1.1808540457764471
7,천왕,월,1.1434721360776612
7,천왕,일,0.4745274297358306
7,천왕,토,0.6894775290595417
7,천왕,화,1.17225116024532
7,철산,금,1.1666828525356943
7,철산,목,1.1277270447752963
7,철산,수,1.138085685625375
7,철산,월,1.1015984839458572
7,철산,일,0.5340075283406851
7,철산,토,0.8020134886026136
7,철산,화,1.1298849161744795
7,청담,금,1.181626909512247
7,청담,목,1.1951204374024487
7,청담,수,1.2080038256808763
7,청담,월,1.164340846450621
7,청담,일,0.3773068853442064
7,청담,토,0.6662435119204219
7,청담,화,1.2073575836891786
7,태릉입구,금,1.129468664109583
7,태릉입구,목,1.121672032075931
7,태릉입구,수,1.123913242835406
7,태릉입구,월,1.0691035847584525
7,태릉입구,일,0.5982010586607189
7,태릉입구,토,0.8410049714739899
7,태릉입구,화,1.1166364460859182
7,하계,금,1.1406981501474616
7,하계,목,1.1347826907646077
7,하계,수,1.1703382282529835
7,하계,월,1.1001497898577108
7,하계,일,0.5481016450061197
7,하계,토,0.7752281368914825
7,하계,화,1.1307013590796342
7,학동,금,1.2004548482266322
7,학동,목,1.2394805746536055
7,학동,수,1.260646370459086
7,학동,월,1.2178104866343251
7,학동,일,0.2955813529187168
7,학동,토,0.5335525845422137
7,학동,화,1.2524737825654204
8,가락시장,금,1.1803929741962493
8,가락시장,목,1.1497728664710285
8,가락시장,수,1.156428621656671
8,가락시장,월,1.1051925161523437
8,가락시장,일,0.46367626321108224
8,가락시장,토,0.8041774822057849
8,가락시장,화,1.1403592761068402
8,강동구청,금,1.1818495913405316
8,강동구청,목,1.1699863510642434
8,강동구청,수,1.1821102955263396
8,강동구청,월,1.1487052773395312
8,강동구청,일,0.47334535537380446
8,강동구청,토,0.6748608950799568
8,강동구청,화,1.1691422342755933
8,남위례,금,1.1674842876885738
8,남위례,목,1.1527548131472192
8,남위례,수,1.1669953575034047
8,남위례,월,1.091621777089444
8,남위례,일,0.5068481754428042
8,남위례,토,0.7652591213179081
8,남위례,화,1.149036467810646
8,남한산성입구,금,1.1558303493842217
8,남한산성입구,목,1.1493624923104206
8,남한산성입구,수,1.1641030595066417
8,남한산성입구,월,1.1255211699436407
8,남한산성입구,일,0.5111635745728663
8,남한산성입구,토,0.7273434933506152
8,남한산성입구,화,1.166675860931594
8,단대오거리,금,1.1567513185645217
8,단대오거리,목,1.1276581556760892
8,단대오거리,수,1.1458844190511508
8,단대오거리,월,1.1052262695385469
8,단대오거리,일,0.5473854947894873
8,단대오거리,토,0.7883094120078026
8,단대오거리,화,1.1287849303724025
8,모란,금,1.1173486077748342
8,모란,목,1.0838918043688488
8,모란,수,1.0767941381662993
8,모란,월,1.0729052777800374
8,모란,일,0.6531092281520281
8,모란,토,0.923833587866733
8,모란,화,1.0721173558912198
8,몽촌토성,금,1.1537967120748123
8,몽촌토성,목,1.1071115665119642
8,몽촌토성,수,1.120253965264463
8,몽촌토성,월,1.064391231735907
8,몽촌토성,일,0.5974323008055854
8,몽촌토성,토,0.8510737137720441
8,몽촌토성,화,1.1059405098352246
8,문정,금,1.2264847086609567
8,문정,목,1.246806439317884
8,문정,수,1.2640400988803318
8,문정,월,1.2354372528433113
8,문정,일,0.29167824708169743
8,문정,토,0.48242855411362545
8,문정,화,1.2531246991021925
8,복정,금,1.1683121856056777
8,복정,목,1.1507958267111498
8,복정,수,1.1663802233954246
8,복정,월,1.0967083941390936
8,복정,일,0.5269530516844955
8,복정,토,0.7304801187438262
8,복정,화,1.1603701997203328
8,산성,금,1.1264325686367591
8,산성,목,1.1060972441695922
8,산성,수,1.124083119042218
8,산성,월,1.0755132023085545
8,산성,일,0.5978535220183692
8,산성,토,0.8570940763149331
8,산성,화,1.112926267509573
8,석촌,금,1.1504055346222903
8,석촌,목,1.1149351852901213
8,석촌,수,1.1218707209329843
8,석촌,월,1.0770465443128625
8,석촌,일,0.5748646756311298
8,석촌,토,0.8467191915530464
8,석촌,화,1.1141581476575648
8,송파,금,1.1568698848344352
8,송파,목,1.1446604197252608
8,송파,수,1.1562320465104134
8,송파,월,1.1074707580545566
8,송파,일,0.5148855004643321
8,송파,토,0.7742758904267866
8,송파,화,1.1456054999842151
8,수진,금,1.135772215164593
8,수진,목,1.1054740830578607
8,수진,수,1.1087327132874811
8,수진,월,1.0867872177943427
8,수진,일,0.6004672963047784
8,수진,토,0.8689502719984579
8,수진,화,1.0938162023924862
8,신흥,금,1.1326458783122926
8,신흥,목,1.0841604854338664
8,신흥,수,1.0959641563637985
8,신흥,월,1.0645576174254456
8,신흥,일,0.650862637430165
8,신흥,토,0.9025239550767721
8,신흥,화,1.06928526995766
8,암사,금,1.1594940478598819
8,암사,목,1.150641106682608
8,암사,수,1.1605858749046307
8,암사,월,1.1228010377852506
8,암사,일,0.5125530773565706
8,암사,토,0.7430902485650973
8,암사,화,1.1508346068459612
8,잠실,금,1.112370108428812
8,잠실,목,1.0467954645984978
8,잠실,수,1.0534065888754707
8,잠실,월,1.0009354609035017
8,잠실,일,0.7561186343832337
8,잠실,토,1.0017392938303062
8,잠실,화,1.0286344489801775
8,장지,금,1.1548090972036578
8,장지,목,1.130188321553833
8,장지,수,1.155399196793267
8,장지,월,1.0809472302401455
8,장지,일,0.5608040506194292
8,장지,토,0.7907051529329508
8,장지,화,1.1271469506567167
8,천호,금,1.1420661467059474
8,천호,목,1.097326434911895
8,천호,수,1.1033332549891048
8,천호,월,1.0558380225419755
8,천호,일,0.6217783361280124
8,천호,토,0.8851405096859766
8,천호,화,1.094517295037088
